,5f71dc92282990157f986a94,609aecaba5c7541d9625d1ee,609aed5ea5c7541d9625f903,60be6761767a8917d29b7c54,60cb9129767a8917d25ce5a1,60cbc8df767a8917d2604f9d,60cbcc3b767a8917d2608dbc,60d0d04d767a8917d2af91ee,60d0d156767a8917d2afae03,60dcc790767a8917d27f734b,60e4c9db33db984fa2ca59bf,60e4ca3c33db984fa2ca6c7a,6111815a645c245c3fb03ee4,6111affc645c245c3fb76128,6111b033645c245c3fb77377,6111b4ec645c245c3fb825c0,6111b533645c245c3fb83a6f,6111b569645c245c3fb84d42,612b605b63812205431c3e91,613f8ee57bbb997559359f52,618b033e9cf248533e844d94,618b038e9cf248533e845a18,61b0f4f7b36a1f7b3bab1c60,6226415ff9afe9370ed3748b,6241e35a09320802c998d5c1,6241e5a509320802c9997d56,6241e64b09320802c999acac,6257409af6e87b02c9451a51,628be5deb11bd21b97b88cb5,628d1b9c480021215ea94ac2,6291244301034f32ae699bf8,629511c2522b8b29ab661d0b,62951c5e522b8b29ab6742e7,629a898e8a1eea6911a0e4bd,629a89ff8a1eea6911a0f046,62a378952a535e537bbd2b90,62b607d9ac45b919dca8d330,62b60b03ac45b919dca94675,62b60b5cac45b919dca95367,62c424675b50546d39af92e7,62c424ef5b50546d39afa6ea,62c426e55b50546d39aff221,62c464065499df2cfc41c652,62c84598f38c1514925e24ee,62cf6d4df81cad490ccd9fb4,62f14a3012dfba21456a270a,62fc074ba8cd540911bd9eed,62fd58f5a8cd540911f6f101,62fd5985a8cd540911f70b1e,62fea89f86c45b24f593d1bb,630f5f63799d8e6c4870ce3d,630f5fdc799d8e6c4870e3f0,631b58549a461d048342a1d2,63568db3f565e27a27c02860,6356ae81f565e27a27c762be
2023-04-13 23:00:00,0.0,0.0833333333333333,0.0,0.0833333333333333,0.2499999999999999,0.0,0.1666666666666666,0.1666666666666666,0.0,0.3333333333333332,0.0,0.0833333333333333,0.0917174796747967,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.1666666666666666,0.5425925925925924,0.2499999999999999,0.1666666666666666,0.265151515151515,0.0,0.1332335329341316,0.0833333333333333,0.0,0.5833333333333331,0.0843032654380859,0.4686868686868685,0.0,0.0,0.0,0.4166666666666666,0.2108695652173912,0.7499999999999998,0.1666666666666666,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.7499999999999998,0.0833333333333333,0.0839100346020761,0.1080751996882914,0.5833333333333331,0.0833333333333333,0.0949074074074073,0.1187739463601532,0.1247276688453158
2023-04-14 00:00:00,0.3333333333333332,0.0833333333333333,0.0,0.0833333333333333,0.4999999999999998,0.0,0.2499999999999999,0.0833333333333333,0.0833333333333333,0.1666666666666666,0.0,0.0833333333333333,0.0917428861788617,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,1.1666666666666663,0.6666666666666664,0.5462962962962961,0.4166666666666665,0.1666666666666666,0.2636363636363635,0.0,0.1342315369261476,0.0833333333333333,1.3333333333333333,0.7499999999999997,0.084343679275784,0.4722222222222221,0.0,0.0,0.0,0.4246031746031746,0.2137681159420288,0.4166666666666665,0.0,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.4166666666666665,0.0833333333333333,0.0833333333333333,0.1080264952269627,0.3333333333333332,0.6666666666666664,0.0956790123456789,0.1197318007662834,0.125272331154684
2023-04-14 01:00:00,0.4999999999999998,0.0833333333333333,0.0,0.0833333333333333,0.833333333333333,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0917682926829268,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.1666666666666666,0.1666666666666666,0.5499999999999998,0.1666666666666666,0.3333333333333332,0.262121212121212,0.0,0.1352295409181636,0.0833333333333333,0.0833333333333333,0.7499999999999998,0.084384093113482,0.4757575757575756,0.0,0.0,0.0,0.4325396825396825,0.2166666666666665,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.4999999999999998,0.0833333333333333,0.0833333333333333,0.107977790765634,0.833333333333333,0.4166666666666665,0.0964506172839505,0.1206896551724137,0.1258169934640522
2023-04-14 02:00:00,0.0,0.0833333333333333,0.0,0.0833333333333333,0.6666666666666664,0.0,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.0,0.0,0.0833333333333333,0.0917936991869918,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.1666666666666666,0.4999999999999998,0.5537037037037035,0.0833333333333333,0.0,0.2606060606060605,0.0,0.1362275449101795,0.0833333333333333,0.0859649122807017,0.833333333333333,0.08442450695118,0.4792929292929291,0.0,0.0,0.0,0.4404761904761904,0.2195652173913042,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.833333333333333,0.0833333333333333,0.0833333333333333,0.1079290863043054,0.6666666666666664,0.833333333333333,0.0972222222222221,0.121647509578544,0.1263616557734204
2023-04-14 03:00:00,0.0,0.0833333333333333,0.0,0.0833333333333333,0.9166666666666664,0.0,0.0833333333333333,0.0,0.1666666666666666,0.0,0.0,0.0833333333333333,0.0918191056910568,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.6666666666666664,0.0,0.5574074074074072,0.1666666666666666,0.0833333333333333,0.259090909090909,0.0,0.1372255489021955,0.0833333333333333,0.0885964912280701,0.7499999999999997,0.084464920788878,0.4828282828282827,0.0,0.0,0.0,0.4484126984126984,0.2224637681159419,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.0833333333333333,0.1078803818429767,0.0833333333333333,0.583333333333333,0.0979938271604937,0.1226053639846742,0.1269063180827886
2023-04-14 04:00:00,0.0,0.0833333333333333,0.0,0.0833333333333333,0.833333333333333,0.0,0.4999999999999998,0.0833333333333333,0.1699999999999999,0.0,0.0,0.0833333333333333,0.0918445121951219,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,1.4999999999999991,0.1666666666666666,0.5611111111111109,0.0833333333333333,0.0899621212121211,0.2575757575757574,0.0,0.1382235528942115,0.0833333333333333,0.0912280701754385,0.833333333333333,0.0845053346265761,0.4863636363636362,0.0,0.0,0.0,0.4563492063492063,0.2253623188405796,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.1078316773816481,0.2499999999999999,0.7499999999999998,0.0987654320987654,0.1235632183908045,0.1274509803921568
2023-04-14 05:00:00,0.0,0.0833333333333333,0.0,0.0833333333333333,0.7499999999999997,0.0,0.7499999999999997,0.1666666666666666,0.1733333333333332,0.0,0.0,0.0833333333333333,0.0918699186991869,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,1.666666666666666,0.6666666666666664,0.5648148148148147,0.5833333333333331,0.096590909090909,0.2560606060606059,0.0,0.1392215568862274,0.0833333333333333,0.0938596491228069,0.4999999999999998,0.0845457484642741,0.4898989898989898,0.0,0.0,0.0,0.4642857142857142,0.2282608695652173,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.1077829729203194,0.0833333333333333,0.833333333333333,0.099537037037037,0.1245210727969348,0.127995642701525
2023-04-14 06:00:00,1.3333333333333328,0.0833333333333333,0.0,0.0833333333333333,0.833333333333333,0.0,0.7499999999999997,0.5833333333333331,0.1766666666666665,0.0,0.0,0.0833333333333333,0.091895325203252,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.3333333333333332,1.666666666666666,0.5685185185185183,0.833333333333333,0.1032196969696969,0.2545454545454544,0.0,0.1402195608782434,0.0833333333333333,0.0964912280701754,0.5833333333333331,0.0845861623019721,0.4934343434343433,0.0,0.0,0.0,0.4722222222222222,0.2311594202898549,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.0833333333333333,0.1077342684589908,0.0,0.833333333333333,0.1003086419753086,0.125478927203065,0.1285403050108932
2023-04-14 07:00:00,1.666666666666666,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0,0.1666666666666666,0.0,0.1799999999999999,0.1666666666666666,0.0,0.0833333333333333,0.091920731707317,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.0,1.1666666666666663,0.572222222222222,0.3333333333333332,0.1098484848484848,0.2530303030303029,0.0833333333333333,0.1412175648702594,0.3333333333333332,0.0991228070175438,0.9999999999999996,0.0846265761396701,0.4969696969696968,0.0,0.0,0.0,0.4801587301587301,0.2340579710144926,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.0833333333333333,0.1076855639976621,0.0,0.1666666666666666,0.1010802469135802,0.1264367816091953,0.1290849673202613
2023-04-14 08:00:00,0.4999999999999998,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0833333333333333,0.0,0.1833333333333332,0.0,0.0,0.0833333333333333,0.091946138211382,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.0,1.9999999999999991,0.5759259259259257,0.0,0.1164772727272726,0.2515151515151514,0.0,0.1422155688622753,0.3331883217324051,0.1017543859649122,0.7499999999999998,0.0846669899773682,0.5005050505050503,0.0,0.0,0.0,0.4880952380952381,0.2369565217391303,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.0833333333333333,0.1076368595363334,0.0,0.0,0.1018518518518518,0.1273946360153256,0.1296296296296295
2023-04-14 09:00:00,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.1866666666666666,0.0,0.0,0.0833333333333333,0.0919715447154471,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.0,1.666666666666666,0.5796296296296294,0.0,0.1231060606060605,0.2499999999999999,0.0,0.1432135728542913,0.333043310131477,0.1043859649122806,0.833333333333333,0.0847074038150662,0.5040404040404038,0.0,0.0,0.0,0.496031746031746,0.239855072463768,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.0833333333333333,0.1075881550750048,0.0,0.0,0.1026234567901234,0.1283524904214558,0.1301742919389977
2023-04-14 10:00:00,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.1899999999999999,0.0,0.0,0.0833333333333333,0.0919969512195121,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,1.666666666666666,1.8333333333333328,0.5833333333333331,0.0,0.1297348484848484,0.0,0.0,0.1442115768463073,0.332898298530549,0.1070175438596491,0.3333333333333332,0.0847478176527642,0.5075757575757575,0.0,0.0,0.0,0.503968253968254,0.2427536231884057,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.0833333333333333,0.1075394506136761,0.0,0.0,0.103395061728395,0.1293103448275861,0.1307189542483659
2023-04-14 11:00:00,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.1933333333333332,0.0,0.0,0.0833333333333333,0.0920223577235772,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,1.3333333333333328,1.3333333333333328,0.6666666666666664,0.0833333333333333,0.1363636363636363,0.0833333333333333,0.0833333333333333,0.1452095808383233,0.3327532869296209,0.1096491228070175,0.1666666666666666,0.0847882314904623,0.511111111111111,0.0,0.0,0.0,0.5119047619047619,0.2456521739130434,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.0833333333333333,0.1074907461523475,0.0,0.0,0.1041666666666666,0.1302681992337164,0.1312636165577341
2023-04-14 12:00:00,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.1966666666666666,0.0,0.0,0.0833333333333333,0.0920477642276422,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,1.4999999999999991,1.4999999999999991,0.4999999999999998,0.0,0.1429924242424242,0.0,0.0,0.1462075848303392,0.3326082753286928,0.1122807017543859,0.0,0.0848286453281603,0.5146464646464645,0.0,0.0,0.0,0.5198412698412698,0.248550724637681,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.0833333333333333,0.1074420416910188,0.0,0.0,0.1049382716049382,0.1312260536398466,0.1318082788671023
2023-04-14 13:00:00,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.1999999999999999,0.0,0.0,0.0833333333333333,0.0920731707317072,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,1.1666666666666663,1.1666666666666663,0.5833333333333331,0.0,0.149621212121212,0.0833333333333333,0.0833333333333333,0.1472055888223552,0.3324632637277647,0.1149122807017543,0.0833333333333333,0.0848690591658583,0.518181818181818,0.0,0.0,0.0,0.5277777777777777,0.2514492753623187,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.0833333333333333,0.1073933372296901,0.0,0.0,0.1057098765432098,0.1321839080459769,0.1323529411764705
2023-04-14 14:00:00,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.2033333333333332,0.0,0.0,0.0833333333333333,0.0920985772357723,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.1666666666666666,1.3333333333333328,0.6666666666666664,0.0,0.1562499999999999,0.0,0.0833333333333333,0.1482035928143711,0.3323182521268367,0.1175438596491227,0.6666666666666664,0.0849094730035563,0.5217171717171716,0.0,0.0,0.0,0.5357142857142857,0.2543478260869564,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.0833333333333333,0.1073446327683615,0.0,0.0,0.1064814814814814,0.1331417624521072,0.1328976034858387
2023-04-14 15:00:00,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.2066666666666665,0.0,0.0,0.0833333333333333,0.0921239837398373,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.0,1.4999999999999991,0.7499999999999997,0.0,0.1628787878787878,0.0,0.0,0.1492015968063871,0.3321732405259086,0.1201754385964912,0.4166666666666665,0.0849498868412544,0.5252525252525251,0.0,0.0,0.0,0.5436507936507936,0.2572463768115941,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.0833333333333333,0.1072959283070328,0.0,0.0,0.107253086419753,0.1340996168582375,0.1334422657952069
2023-04-14 16:00:00,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.2099999999999999,0.0,0.0,0.0833333333333333,0.0921493902439024,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.0,1.666666666666666,0.833333333333333,0.0,0.1695075757575757,0.0,0.0,0.1501996007984031,0.3320282289249805,0.1228070175438596,0.583333333333333,0.0849903006789524,0.5287878787878786,0.0,0.0,0.0,0.5515873015873015,0.2601449275362318,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.0833333333333333,0.1072472238457042,0.0,0.0,0.1080246913580246,0.1350574712643677,0.1339869281045751
2023-04-14 17:00:00,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.2133333333333332,0.0,0.0,0.0833333333333333,0.0921747967479674,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.1666666666666666,1.4999999999999991,0.7499999999999997,0.0,0.1761363636363636,0.0,0.0,0.1511976047904191,0.3318832173240524,0.125438596491228,0.0833333333333333,0.0850307145166504,0.5323232323232322,0.0,0.0,0.0,0.5595238095238094,0.2630434782608695,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.0833333333333333,0.1071985193843755,0.0,0.0,0.1087962962962962,0.136015325670498,0.1345315904139433
2023-04-14 18:00:00,0.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.0,0.2166666666666665,0.0,0.0,0.0833333333333333,0.0922002032520324,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.0,0.3333333333333332,0.4166666666666665,0.0,0.1827651515151514,0.0,0.0,0.152195608782435,0.3317382057231244,0.1280701754385964,0.1666666666666666,0.0850711283543484,0.5358585858585857,0.0,0.0,0.0,0.5674603174603174,0.2659420289855072,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.0833333333333333,0.1071498149230469,0.0,0.3333333333333332,0.1095679012345678,0.1369731800766283,0.1350762527233114
2023-04-14 19:00:00,0.0,0.0833333333333333,0.0,0.0833333333333333,0.2499999999999999,0.0,0.0833333333333333,0.0,0.2199999999999999,0.0,0.0,0.0833333333333333,0.0922256097560975,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0,0.9166666666666664,0.0,0.1893939393939393,0.0,0.0,0.153193612774451,0.3315931941221963,0.1307017543859648,0.0,0.0851115421920465,0.5393939393939392,0.0,0.0,0.0,0.5753968253968254,0.2688405797101448,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.1071011104617182,0.2499999999999999,0.9166666666666664,0.1103395061728394,0.1379310344827585,0.1356209150326796
2023-04-14 20:00:00,0.0,0.0833333333333333,0.0,0.0833333333333333,0.6666666666666664,0.0,0.0,0.0833333333333333,0.2233333333333332,0.0,0.0,0.0833333333333333,0.0922510162601625,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0,0.7499999999999998,0.1666666666666666,0.1960227272727272,0.0,0.0,0.1541916167664669,0.3314481825212682,0.1333333333333333,0.2499999999999999,0.0851519560297445,0.5429292929292927,0.0,0.0,0.0,0.5833333333333333,0.2717391304347825,0.0,0.4166666666666665,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.9166666666666664,0.0833333333333333,0.0833333333333333,0.1070524060003896,0.9166666666666664,0.9166666666666664,0.111111111111111,0.1388888888888888,0.1361655773420478
2023-04-14 21:00:00,0.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.9166666666666664,0.0,0.0,0.0833333333333333,0.2266666666666665,0.0,0.0,0.0833333333333333,0.0922764227642276,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.4999999999999998,0.0,0.6666666666666664,0.0,0.202651515151515,0.0,0.0,0.1551896207584829,0.3313031709203402,0.1359649122807017,0.3333333333333332,0.0851923698674425,0.5464646464646463,0.0,0.0,0.0,0.7499999999999997,0.2746376811594201,0.0,0.9999999999999996,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.4999999999999998,0.0833333333333333,0.0833333333333333,0.1070037015390609,0.9166666666666664,0.9166666666666664,0.1118827160493826,0.1398467432950191,0.136710239651416
2023-04-14 22:00:00,0.0,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.4999999999999998,0.0,0.0833333333333333,0.2499999999999999,0.2299999999999999,0.0,0.0,0.0833333333333333,0.0923018292682926,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.4166666666666665,0.0833333333333333,0.1666666666666666,0.1666666666666666,0.3333333333333332,0.0833333333333333,0.2092803030303029,0.2499999999999999,0.0,0.1561876247504989,0.3311581593194121,0.1385964912280701,0.7499999999999997,0.0852327837051406,0.5499999999999998,0.0,0.0,0.0,0.5833333333333331,0.2775362318840578,0.0833333333333333,0.6666666666666664,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.2499999999999999,0.0833333333333333,0.0833333333333333,0.1069549970777322,0.4166666666666665,0.4999999999999998,0.1126543209876542,0.1408045977011493,0.1372549019607842
2023-04-14 23:00:00,0.0,0.0833333333333333,0.0,0.2499999999999999,0.1666666666666666,0.0,0.1666666666666666,0.0833333333333333,0.2333333333333332,0.1666666666666666,0.0,0.0833333333333333,0.0923272357723576,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.4119047619047618,0.0833333333333333,0.1666666666666666,0.0,0.2499999999999999,0.6666666666666664,0.2159090909090908,0.5833333333333331,0.0833333333333333,0.1571856287425149,0.331013147718484,0.1412280701754385,0.7499999999999997,0.0852731975428386,0.5535353535353533,0.0,0.0,0.0,0.0833333333333333,0.2804347826086955,0.0869047619047618,0.3333333333333332,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.1069062926164036,0.4999999999999998,0.7499999999999997,0.1134259259259258,0.1417624521072796,0.1377995642701524
2023-04-15 00:00:00,0.0,0.0833333333333333,0.0,0.2537037037037036,0.1666666666666666,0.0,0.0833333333333333,0.0833333333333333,0.2366666666666665,0.3333333333333332,0.0,0.0833333333333333,0.0923526422764227,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.407142857142857,0.0833333333333333,0.1666666666666666,0.0,0.0,0.0833333333333333,0.2225378787878787,0.5833333333333331,0.0833333333333333,0.1581836327345308,0.3308681361175559,0.143859649122807,0.7499999999999998,0.0853136113805366,0.5570707070707069,0.0,0.0,0.0,0.0833333333333333,0.2833333333333332,0.0904761904761904,0.1666666666666666,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0845410628019323,0.0833333333333333,0.0833333333333333,0.1068575881550749,0.5833333333333331,0.3333333333333332,0.1141975308641974,0.1427203065134099,0.1383442265795206
2023-04-15 01:00:00,0.1666666666666666,0.0833333333333333,0.0,0.2574074074074073,0.1666666666666666,0.0,0.0,0.0,0.2399999999999998,0.4999999999999998,0.0,0.0833333333333333,0.0923780487804877,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.4023809523809522,0.0833333333333333,1.4999999999999991,0.0,0.0,0.0,0.2291666666666665,0.3333333333333332,0.25,0.1591816367265468,0.3307231245166279,0.1464912280701754,0.4999999999999998,0.0853540252182347,0.5606060606060604,0.0,0.0,0.0,0.0833333333333333,0.2862318840579709,0.094047619047619,0.1654411764705881,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0857487922705313,0.0833333333333333,0.0833333333333333,0.1068088836937463,0.7499999999999998,0.2499999999999999,0.114969135802469,0.1436781609195401,0.1388888888888888
2023-04-15 02:00:00,0.0,0.0833333333333333,0.0,0.261111111111111,0.1666666666666666,0.0,0.0,0.0,0.2433333333333332,0.0,0.0,0.0833333333333333,0.0924034552845528,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.3976190476190475,0.0833333333333333,1.1666666666666663,0.0,0.0,0.0,0.2357954545454544,0.0,0.0,0.1601796407185628,0.3305781129156998,0.1491228070175438,0.4999999999999998,0.0853944390559327,0.5641414141414139,0.0,0.0,0.0,0.0833333333333333,0.2891304347826086,0.0976190476190475,0.1642156862745097,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0869565217391304,0.0833333333333333,0.0833333333333333,0.1067601792324176,0.9999999999999996,0.0,0.1157407407407407,0.1446360153256704,0.139433551198257
2023-04-15 03:00:00,0.0,0.0833333333333333,0.0,0.2648148148148147,0.1666666666666666,0.0,0.0,0.0,0.2466666666666665,0.0,0.0,0.0833333333333333,0.0924288617886178,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.3928571428571427,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.2424242424242423,0.0,0.0,0.1611776447105787,0.3304331013147717,0.1517543859649122,0.5833333333333331,0.0854348528936307,0.5676767676767674,0.0,0.0,0.0,0.0833333333333333,0.2920289855072462,0.1011904761904761,0.1629901960784313,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0881642512077294,0.0833333333333333,0.0833333333333333,0.1067114747710889,0.4999999999999998,0.0,0.1165123456790123,0.1455938697318007,0.1399782135076252
2023-04-15 04:00:00,0.1666666666666666,0.0833333333333333,0.1666666666666666,0.2685185185185184,0.1666666666666666,0.0,0.0833333333333333,0.0,0.2499999999999999,0.0,0.0,0.0833333333333333,0.0924542682926828,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.3880952380952379,0.0833333333333333,0.1666666666666666,0.1666666666666666,0.0,0.9166666666666664,0.2490530303030302,0.0,0.0,0.1621756487025947,0.3302880897138436,0.1543859649122806,0.2499999999999999,0.0854752667313287,0.5712121212121211,0.0,0.0,0.0,0.0833333333333333,0.2949275362318839,0.1047619047619047,0.1617647058823528,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0893719806763284,0.0833333333333333,0.0833333333333333,0.1066627703097603,0.6666666666666664,0.0833333333333333,0.1172839506172839,0.146551724137931,0.1405228758169934
2023-04-15 05:00:00,0.0,0.0833333333333333,0.0,0.2722222222222221,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0924796747967479,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.3833333333333332,0.0833333333333333,0.0,0.0,0.0,0.8333333333333331,0.2556818181818181,0.0,0.0,0.1631736526946107,0.3301430781129155,0.1570175438596491,0.5833333333333331,0.0855156805690268,0.5747474747474746,0.0,0.0,0.0,0.0833333333333333,0.2978260869565216,0.1083333333333333,0.1605392156862744,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0905797101449275,0.0833333333333333,0.0833333333333333,0.1066140658484316,0.5833333333333331,0.0,0.1180555555555555,0.1475095785440612,0.1410675381263615
