site,longitude,latitude,charger_num,total_duration,total_volume,avg_power,perimeter,area
701,4.94458293915,52.3606758118,1,8389.113003478544,53829.59115360866,6.404732568163645,399.1851232166563,11587.930783412085
703,4.862205028535,52.3524246216,2,41588.69444444444,392171.8736111112,8.150000000000002,413.50777497665655,12302.545697931408
708,4.84359884262,52.3398590088,2,8389.113003478544,53829.59115360866,3.2023662840818226,399.0578233796299,11582.474885568348
709,4.89498376846,52.4157714844,1,4448.208333333332,28468.533333333336,6.400000000000004,399.5228466775852,11602.403100144134
710,4.87322461605,52.355914115925,4,25167.33901043563,161488.773460826,4.803549426122734,509.0378042300464,19169.20954354944
711,4.79768753052,52.36336517335,2,8389.113003478544,53829.59115360866,3.2023662840818226,452.6150971383421,14331.957258825398
712,4.87882184982,52.3814544678,1,5401.348958333332,34568.633333333346,6.400000000000004,399.3123549303879,11593.383338320327
713,4.90856385231,52.36293792725,2,10843.916666666664,69401.06666666668,6.400000000000004,422.5745124185283,12779.220649459345
715,4.958016633985,52.35388183595,2,681.958333333333,4352.218181818182,3.202048246458712,433.2761402780414,13828.467005554374
716,4.898657560345,52.35503959655,2,9811.056685042942,62790.76278427483,3.2000000000000006,423.6422828479015,13228.470293697022
717,4.849257707595,52.3353233337,2,10470.866666666663,67013.54666666669,3.200000000000002,405.5269205782819,12084.272348771648
718,4.85088014603,52.3687133789,1,8389.113003478544,53829.59115360866,6.404732568163645,399.2343192043061,11590.039143008073
719,4.87802886963,52.3556518555,1,8389.113003478544,53829.59115360866,6.404732568163645,399.1543853462948,11586.613438911372
720,4.87818646431,52.3543624878,2,8389.113003478544,53829.59115360866,3.2023662840818226,447.3423371666687,15020.563731088405
721,4.810498952870001,52.37591552735,2,151653.33333333326,970581.333333333,3.2000000000000006,446.8873075812415,14864.25677404337
722,4.87716007233,52.3418464661,2,12709.177083333332,81338.73333333335,6.400000000000002,399.0699700241265,11582.9954925302
728,4.91145801544,52.4014587402,1,5159.961538461538,33023.75384615385,6.400000000000004,399.4350011030092,11598.638978314504
730,4.867052237189999,52.36334991456666,3,45810.18168504293,293185.16278427484,4.266666666666668,603.091487352149,21561.03458865919
732,4.87093400955,52.3927230835,1,4110.583333333332,26307.733333333337,6.400000000000004,399.38142394257,11596.343135428962
734,4.945972442626666,52.349319458,3,10954.865947185324,70095.31461100571,4.277319953051143,412.3223159502779,12607.7251356755
735,4.898354530335,52.3607635498,2,9855.416666666664,63074.66666666668,6.400000000000004,437.4589150209091,14372.646569801263
736,4.87741947174,52.37666893005,2,5191.041666666666,33222.66666666667,3.200000000000002,497.6411853543179,16437.12675421115
737,4.8548930486,52.34512456256666,3,8389.113003478544,53829.59115360866,2.134910856054548,467.89323849362654,16213.23622116388
741,4.8566017150850005,52.3413257599,2,48051.426666666666,307529.13066666666,6.400000000000002,467.80089964475,15197.831238948896
743,4.85997486115,52.3709564209,1,8389.113003478544,53829.59115360866,6.404732568163645,399.24805272674286,11590.6277001195
745,4.89376401901,52.40962409975,2,5277.416666666666,33775.466666666674,3.200000000000002,416.76477514646336,12798.942634664832
748,4.941390037535,52.3485546112,2,8389.113003478544,53829.59115360866,3.2023662840818226,503.29600551631006,18377.49405112755
751,4.90142822266,52.3382606506,1,5344.708333333332,34206.13333333334,6.400000000000003,399.0480558682704,11582.05624579374
752,4.86099600792,52.36071395875,2,5566.124999999998,35623.200000000004,3.200000000000001,490.2290518194001,16259.518002286186
754,4.91935491562,52.4120788574,1,11172.749999999998,71505.60000000002,6.400000000000005,399.5001753708573,11601.431669680002
756,4.93842887878,52.3502311707,1,19622.113370085885,125581.52556854968,6.400000000000001,399.12123100073205,11585.192502926286
758,4.87135505676,52.3624763489,1,10817.041666666666,69229.06666666668,6.400000000000004,399.1961417176603,11588.403001441158
762,4.88443803787,52.3629150391,1,4940.444105691056,31618.84227642277,6.400000000000004,399.1988264991273,11588.518062186276
763,4.85698699951,52.3327560425,2,16778.226006957088,107659.18230721731,3.2023662840818226,399.01442485198186,11580.614786800466
765,4.88970994949,52.3790779114,2,2094.208333333332,13361.6,3.1970703283022304,399.2977944525332,11592.759365917616
769,4.87064599991,52.3727836609,1,10477.033333333333,67053.01333333335,6.400000000000004,399.259241831225,11591.107211262744
770,4.88500404358,52.3544425964,1,9105.004542948616,58139.4643689888,6.411036224234527,399.1469882238577,11586.29641394785
771,4.8712310791,52.354763031,1,8389.113003478544,53829.59115360866,6.404732568163645,399.1489482898152,11586.380418342284
772,4.79316020012,52.39250946045,2,5148.916666666665,32953.06666666667,3.200000000000001,425.1372496523964,13548.689345694862
773,4.882249832155001,52.3311958313,2,16496.95833333333,105580.53333333335,6.400000000000003,405.6082084612824,12091.38262915514
774,4.87998580933,52.3828125,1,5563.124999999999,35604.00000000001,6.400000000000004,399.32067617566895,11593.7399331524
775,4.90885591507,52.3721809387,1,4482.451219512194,28687.687804878053,6.400000000000004,399.2555509203215,11590.949036940752
777,4.87061977386,52.3248519897,1,4938.833333333332,31608.53333333334,6.400000000000005,398.9661543658538,11578.54581374321
778,4.92430782318,52.409614563,1,5524.708333333333,35358.13333333334,6.400000000000004,399.4850484634668,11600.783497597757
780,4.873220920565,52.39280891415,2,6760.083333333332,43264.53333333334,6.400000000000004,414.67102452990497,12751.732316551805
781,4.93417692184,52.3606414795,1,9811.056685042942,62790.76278427483,6.400000000000001,399.1849131300755,11587.921779722668
784,4.89807605743,52.3602676392,1,5162.285256410256,33038.62564102565,6.400000000000004,399.1826255508037,11587.823740911845
785,4.88448643684,52.3547039032,2,84887.70949984516,543217.8113872445,6.411396493775914,428.135802517688,13789.548260233069
786,4.86063480377,52.3245658875,1,9216.220382933114,58983.810450771925,6.400000000000003,398.9644075695426,11578.470941264395
787,4.93136692047,52.3637924194,1,8389.113003478544,53829.59115360866,6.404732568163645,399.2041962799032,11588.74819245203
788,4.85010004044,52.3662910461,1,678.5470089634894,4370.967524033,6.470521343693295,399.2194900959871,11589.403628482376
789,4.95175981522,52.3207511902,1,8389.113003478544,53829.59115360866,6.404732568163645,398.9411199371114,11577.472762215211
791,4.8464655876150005,52.3453330994,2,8389.113003478544,53829.59115360866,3.2023662840818226,405.6946101002141,12095.248713488154
793,4.91085577011,52.3618545532,2,14005.696336811876,89775.72448694201,6.4023662840818245,399.1923364593886,11588.239920492462
795,4.801749070486666,52.36223602296667,3,14950.223351709608,95681.4294509415,4.266666666666668,447.3468736888483,15187.052186759898
797,4.88491392136,52.3276023865,2,18200.169688521484,116620.3539378835,6.402366284081824,398.98294848835474,11579.265651535314
798,4.85228395462,52.3645172119,1,8389.113003478544,53829.59115360866,6.404732568163645,399.2086324091297,11588.938309063564
799,4.96573591232,52.3202056885,1,5177.378205128204,33135.22051282052,6.400000000000004,398.9377902587706,11577.330040853172
801,4.795645475385,52.34862709045,2,8389.113003478544,53829.59115360866,3.2023662840818226,521.331825595282,17177.925488274475
802,4.88009691238,52.3517532349,1,16778.226006957088,107659.18230721731,6.404732568163645,399.1305392160873,11585.591439302789
803,4.87439393997,52.3900680542,1,5166.374999999999,33064.8,6.400000000000005,399.36514602535897,11595.64559314008
804,4.87559890747,52.3490486145,1,5100.541666666666,32643.466666666674,6.400000000000004,399.11399966496185,11584.882576982798
806,4.94449090958,52.365524292,1,8389.113003478544,53829.59115360866,6.404732568163645,399.2147966263152,11589.202484478605
807,4.92859792709,52.3436050415,1,9137.813587791798,58462.80696186752,6.39922956542675,399.08071907924574,11583.456195365028
809,4.87375402451,52.365436554,1,1766.8333333333323,11307.733333333334,6.400000000000005,399.2142595771333,11589.17946859673
811,4.92862319946,52.3531074524,1,9811.056685042942,62790.76278427483,6.400000000000001,399.1388217053873,11585.946412663649
813,4.90652084351,52.3280944824,1,11335.400406504064,72546.56260162605,6.400000000000004,398.9859535664234,11579.39445588614
815,4.89635801315,52.3485412598,1,5452.583333333332,69247.80833333332,12.7,399.1108973526123,11584.749615371094
816,4.94391584396,52.3530349731,1,8389.113003478544,53829.59115360866,6.404732568163645,399.1383783973982,11585.927413290114
817,4.88356494904,52.3487625122,1,5217.624999999998,33392.80000000001,6.400000000000005,399.1122502288305,11584.80759814235
818,4.90427112579,52.3702354431,1,5108.833333333333,32696.53333333334,6.400000000000004,399.24363817118353,11590.438512616416
819,4.87839221954,52.3621673584,1,10335.166666666664,66145.0666666667,6.400000000000004,399.1942507440447,11588.321960544088
820,4.93884062767,52.3617706299,2,4720.041666666665,30208.266666666677,3.200000000000001,410.5048485669684,12138.988384979051
821,4.88422822952,52.4103012085,1,2826.624999999999,10458.5125,3.700000000000002,399.4892631560912,11600.96409335432
824,4.86160683632,52.35834884645,2,1356.2471435881755,8685.581718964328,6.517902790352322,502.06245243077296,18392.504324764217
826,4.89193916321,52.3795280457,2,4642.666666666666,29713.066666666677,3.200000000000002,399.3005521299207,11592.877543389022
828,4.87112617493,52.3474349976,1,10060.166666666664,64385.06666666669,6.400000000000004,399.1041332514037,11584.459712720916
829,4.910832405095,52.3647270203,2,5041.583333333332,32266.133333333342,3.200000000000002,492.9117794427347,16209.57292399418
830,4.907860914866667,52.3886871338,3,39524.60524031401,252957.4735380097,6.400000000000002,405.853540937841,12098.875850345328
831,4.90362596512,52.4077835083,1,10289.208333333332,65850.93333333335,6.400000000000004,399.4738101646258,11600.301944447472
832,4.79360580444,52.3548164368,1,8389.113003478544,53829.59115360866,6.404732568163645,399.1492749709757,11586.394419234724
835,4.78032207489,52.3500595093,1,8389.113003478544,53829.59115360866,6.404732568163645,399.1201812597329,11585.147512427204
836,4.83706188202,52.3683662415,1,16778.226006957088,107659.18230721731,6.404732568163645,399.2321939504869,11589.948063744225
837,4.85439682007,52.3613929749,1,9811.056685042942,62790.76278427483,6.400000000000001,399.1895117941028,11588.11886431002
838,4.869330247243334,52.34632492066667,3,151653.33333333326,970581.333333333,2.1333333333333337,602.7467702482809,21557.052512885195
839,4.92264080048,52.3540115356,1,4640.833333333332,29701.33333333334,6.400000000000003,399.14435153109946,11586.183410550726
843,4.95435905457,52.366104126,1,8403.814155625008,53923.67852734604,6.404732568163645,399.2183458965428,11589.35459255126
844,4.88985919952,52.3771209717,2,9005.315901837166,57812.38970310384,6.563773031458934,399.2858064668564,11592.245630545138
847,4.87996578217,52.3479881287,1,5384.833333333332,34462.93333333334,6.400000000000003,399.1075152441196,11584.604661698117
849,4.93244218826,52.3529396057,2,21721.392673623755,139295.448973884,6.402366710208978,399.1377951046349,11585.902414414437
851,4.917715708413333,52.33928553263333,3,12074.845382933112,77272.0771174386,4.266561895551259,554.948803961488,18560.328882948383
852,4.92628383636,52.3609046936,1,9811.056685042942,62790.76278427483,6.400000000000001,399.1865238050239,11587.990808360244
854,4.92508792877,52.3904838562,2,10801.505376344085,69129.63440860217,6.400000000000004,399.3676951179813,11595.754827466517
855,4.79722595215,52.37485694885,2,5339.999999999999,34176.00000000001,3.200000000000002,423.6389299562439,12978.587725713827
856,4.83020401001,52.359210968,1,19622.113370085885,125581.52556854968,6.400000000000001,399.17615992565845,11587.546642828773
857,4.88032817841,52.4178581238,1,672.9166666666663,4304.0,6.625077621093007,399.5356601540609,11602.952131906852
858,4.941589355466667,52.39876556396667,3,157142.8749999999,1005714.3999999996,4.266666666666668,507.6704744998759,19190.94959403228
859,4.91259002686,52.3493385315,1,11248.083333333332,71987.73333333335,6.400000000000004,399.1157724582933,11584.958556788528
861,4.905436674753333,52.34385045370001,3,18200.169688521484,116620.3539378835,4.268244189387882,500.1731307485431,18312.274571014263
862,4.93182611465,52.3628730774,2,11114.890018376274,71948.09611760816,6.64514162614344,399.1985696904581,11588.50705624063
863,4.88423490524,52.3505210876,1,9811.056685042942,62790.76278427483,6.400000000000001,399.1230039260135,11585.26848804349
864,4.90433311462,52.3664855957,2,13188.278003478545,84544.24715360868,6.4023662840818245,399.22068101352096,11589.454666503794
865,4.82297801971,52.3614006042,1,8389.113003478544,53829.59115360866,6.404732568163645,399.1895584816373,11588.12086518844
866,4.87529182434,52.3466377258,1,5108.874999999999,32696.800000000003,6.400000000000004,399.0992587232215,11584.250794563235
868,4.88841485977,52.3843612671,1,10288.749999999998,65848.00000000001,6.400000000000003,399.3301669950268,11594.146646188025
869,4.873425006865,52.3761615753,2,4884.422043010752,31260.30107526882,3.200000000000001,425.8755449426455,12863.205046804023
872,4.87667322159,52.3464546204,2,10285.249999999998,65825.60000000002,3.200000000000001,399.09813925115554,11584.202814839
873,4.89718914032,52.3410301208,1,10330.970052083332,66118.20833333336,6.400000000000004,399.0649806255052,11582.781646635687
874,4.806680440899999,52.3521633148,2,9811.056685042942,62790.76278427483,3.2000000000000006,463.0666782929707,15922.087369116682
876,4.776047945025001,52.35094451905,2,592.3830542986423,3765.651547511313,3.202989541478032,473.44744352281856,16227.27576992285
877,4.83089542389,52.39131800333333,3,12658.708333333332,81015.73333333337,4.266666666666669,428.0832811599988,13693.806950064782
878,4.863269090655001,52.36868286135,2,25167.33901043563,161488.773460826,6.404732568163645,433.4714651034954,13456.449587435069
879,4.903595209125,52.35178565975,2,4641.166666666665,29703.466666666674,3.200000000000001,420.8804939233854,13208.276919131147
882,4.88871908188,52.37865448,1,4852.958333333332,31058.93333333334,6.400000000000004,399.2952004366331,11592.648201791477
883,4.795031547544999,52.3519077301,2,46101.446336811874,295188.524486942,6.402366284081824,424.3122971612502,13054.745147884849
884,4.87523078918,52.3634567261,1,10535.25,67425.60000000002,6.400000000000004,399.2021417201994,11588.660141211403
885,4.94212818146,52.3550186157,1,9811.056685042942,62790.76278427483,6.400000000000001,399.1505117045352,11586.44742303556
886,4.877088069915,52.3436832428,2,5651.333333333332,36168.53333333334,3.200000000000002,501.4498709814663,18110.25070316544
887,4.88514995575,52.3879699707,1,11384.249999999998,72859.20000000001,6.400000000000003,399.35228463792765,11595.094451287465
889,4.8159737587,52.377243042,1,4761.291666666666,30472.266666666677,6.400000000000004,399.2865542123511,11592.27767466464
891,4.87202787399,52.336714426666674,3,10320.946336811876,66193.324486942,4.268244189387883,556.0786191689303,20763.70711173298
892,4.91580677032,52.3525123596,2,10686.083333333332,68390.93333333336,3.200000000000002,399.1351819901079,11585.790420888638
893,4.9210190773,52.3581733704,1,5384.083333333332,34458.133333333346,6.400000000000004,399.1698114241833,11587.274563227287
895,4.866039037705,52.35233688355,2,13780.946336811876,88337.324486942,6.402366284081825,425.0738370242559,13059.141240890704
896,4.87282538414,52.3629608154,2,8389.113003478544,53829.59115360866,3.2023662840818226,466.3423706222048,16401.156264746005
897,4.99876832962,52.3561859131,2,82501.5593402904,528288.5156405505,6.402366284081822,427.3941940387632,13723.94219747304
898,4.93430074056,52.40260060626667,3,20656.467647058824,132201.3929411765,4.266666666666668,420.729981400717,12997.90386400073
899,4.89996290207,52.4075088501,1,11657.653153153153,74608.9801801802,6.400000000000004,399.4721245313007,11600.229715972697
900,4.86587810516,52.3822822571,2,5015.546296296295,32099.496296296304,3.200000000000002,399.3174270665068,11593.60069754772
901,4.7755818367,52.3518333435,2,19621.696703419217,125578.858901883,6.400000000000001,399.1310291471455,11585.612436955802
902,4.88020086288,52.3913002014,1,5142.499999999999,32912.00000000001,6.400000000000004,399.3726999533943,11595.96929537038
904,4.92436516285,52.3625183105,4,6046.407817734333,38693.54336683307,3.2002165658638075,410.91200448035903,12496.202774047606
906,4.87970781326,52.3558692932,1,8389.113003478544,53829.59115360866,6.404732568163645,399.1557154863013,11586.670445726902
908,4.85963106155,52.3517494202,2,9610.33333333333,61506.13333333335,3.200000000000002,399.1305158862365,11585.590439411142
910,4.87240505219,52.3534164429,1,9811.056685042942,62790.76278427483,6.400000000000001,399.1407116105738,11586.027410511975
912,4.867970784503332,52.34258524576666,3,5276.499999999999,33769.600000000006,2.133333333333334,488.3283268338771,16442.76997203127
913,4.88691997528,52.3530006409,1,5035.166666666665,32225.06666666668,6.400000000000004,399.13816841209297,11585.91841368937
916,4.891872644425,52.3862018585,2,80931.49537037036,995669.57037037,9.55,474.92324466822777,15988.5061687523
917,4.87672376633,52.3903923035,1,5679.963333333331,36351.765333333344,6.400000000000004,399.36713384363406,11595.730775610948
918,4.85357999802,52.3628082275,1,9811.056685042942,62790.76278427483,6.400000000000001,399.19817280633134,11588.490047118616
919,4.85457086563,52.3599395752,1,862.9999999999995,5523.2,6.400000000000005,399.1806181271766,11587.737708637898
920,4.87586951256,52.348199844350006,2,962.8833333333328,6277.386666666666,3.235706156196143,431.246154536567,13115.804601188653
921,4.8471031189,52.3542442322,1,9811.056685042942,62790.76278427483,6.400000000000001,399.14577486844126,11586.244411977734
924,4.90471076965,52.3522720337,1,10222.416666666666,65423.46666666668,6.400000000000004,399.1337121422105,11585.727425721176
925,4.87291622162,52.347114563,1,10686.166666666666,68391.46666666669,6.400000000000004,399.1021740832112,11584.375744492812
928,4.8327999115,52.3678207397,1,9811.056685042942,62790.76278427483,6.400000000000001,399.2288543596852,11589.804942937417
929,4.87767076492,52.3517074585,1,8389.113003478544,53829.59115360866,6.404732568163645,399.13025925627545,11585.579440676862
930,4.90866613388,52.354347229,1,11531.686936936936,73802.79639639641,6.400000000000003,399.1464048782507,11586.271412944485
932,5.000274419785001,52.35727119445,2,74420.98800347853,476433.5911536085,6.402366284081822,440.38576350968447,14385.33467454377
933,4.93786716461,52.3930664062,1,10336.499999999998,66153.60000000002,6.400000000000004,399.3835290435212,11596.433342835906
934,4.86442184448,52.3247184753,1,5639.004032258063,36089.62580645162,6.400000000000004,398.96533918971767,11578.510873071426
935,4.8770608902,52.3584403992,1,9811.056685042942,62790.76278427483,6.400000000000001,399.1714451908101,11587.344582137865
942,4.8876483440400005,52.3630905151,2,11207.833333333332,71730.13333333335,6.400000000000004,406.2551488312425,12108.770085193784
943,4.89261102676,52.3548851013,1,8389.113003478544,53829.59115360866,6.404732568163645,399.1496949913703,11586.412420444452
944,4.90071105957,52.3730964661,2,1699.749999999999,10878.4,3.200000000000003,399.2611574199769,11591.189303846675
945,4.86373615265,52.3637924194,1,5344.583333333332,34205.33333333334,6.400000000000003,399.20419627992607,11588.748192452636
946,4.86902809143,52.3417663574,1,5248.187499999999,33588.4,6.400000000000004,399.0694803999071,11582.97450721656
950,4.924209594725,52.365837097150006,2,6134.442460317458,39266.298412698416,6.399851978394933,433.63421353786816,13751.101278287528
952,4.898131370543333,52.3553644816,3,11297.374999999996,72303.20000000003,2.133333333333334,475.0217965639574,16806.048901670285
953,4.93153476715,52.3966217041,1,9811.056685042942,62790.76278427483,6.400000000000001,399.4053311841328,11597.36759745282
956,4.90025806427,52.3657531738,2,8389.113003478544,53829.59115360866,3.2023662840818226,399.21619763743206,11589.262526479852
959,4.90361785889,52.3723945618,1,5384.749999999999,34462.40000000001,6.400000000000003,399.256859073978,11591.005098041056
966,4.92370319366,52.357837677,2,5091.541666666666,32585.86666666668,3.200000000000002,399.1677575845859,11587.186541002937
967,4.80665683746,52.3764877319,1,16778.226006957088,107659.18230721731,6.404732568163645,399.281927628796,11592.079405256827
968,4.94851493835,52.3746109009,2,12666.238003478542,81203.19115360867,6.4023662840818245,399.27043221330297,11591.586773878496
969,4.901334524155,52.3441238403,2,5327.666666666666,34097.06666666667,3.200000000000002,417.0676949300215,12684.54989483147
972,4.88121891022,52.3671531677,2,8389.113003478544,53829.59115360866,3.2023662840818226,399.2247676010228,11589.629801270166
974,4.8239941597,52.3797416687,1,8389.113003478544,53829.59115360866,6.404732568163645,399.3018608851342,11592.93362872237
975,4.8865571022,52.3646774292,1,672.9166666666663,4303.466666666666,6.6248360546858365,399.209613053656,11588.98033590449
976,4.87057781219,52.3562202454,1,9811.056685042942,62790.76278427483,6.400000000000001,399.15786241917465,11586.762458376235
977,4.92780208588,52.3590393066,1,9811.056685042942,62790.76278427483,6.400000000000001,399.1751095948754,11587.50162854396
980,4.9482421875,52.3721809387,1,7308.703755866162,46755.03737087677,6.3991591440287765,399.25555092037695,11590.94903694605
982,4.91830301285,52.3574485779,1,9811.056685042942,62790.76278427483,6.400000000000001,399.16537705248055,11587.08451743766
983,4.84929609299,52.355594635,1,9811.056685042942,62790.76278427483,6.400000000000001,399.1540353114202,11586.598437194045
984,4.836347103115,52.38288497925,2,75826.66666666666,485290.6666666668,3.2000000000000006,430.9311065309832,13491.38909209913
987,4.931432962420001,52.36316871645,2,19622.113370085885,125581.52556854968,6.400000000000001,422.96476372834553,12723.015157333284
989,4.88159894943,52.3684387207,2,8387.696336811878,53820.524486942,3.2023662840818226,399.2326376809692,11589.967080134724
991,4.9045224189750005,52.36329460145,2,10310.083333333332,65984.53333333335,6.400000000000004,493.3894977521664,18023.860927528392
993,4.87283611298,52.361000061,2,27803.05934029042,178218.11564055068,6.402366284081824,399.1871073896514,11588.01581901732
994,4.91163015366,52.415309906,1,5365.713333333331,130963.3245,24.870336034158854,399.5200124786872,11602.281659826976
998,4.98542308807,52.2913475037,1,9811.056685042942,62790.76278427483,6.400000000000001,398.7618047722532,11569.786290420265
1000,4.85983896255,52.3481178284,1,5405.791666666665,34597.06666666667,6.400000000000006,399.1083082802479,11584.638650426108
1005,4.905936400093333,52.3545036316,3,5334.958333333332,34143.733333333344,2.133333333333334,546.9813227108818,21696.87723684377
1008,4.90268087387,52.3600349426,2,13785.694900030268,88367.7152915397,6.4023662840818245,399.1812016765976,11587.762717858324
1009,4.87503004074,52.3431777954,1,5160.520833333331,33027.33333333334,6.400000000000004,399.0781074870147,11583.344263196856
1010,4.86765861511,52.3622150421,2,8889.083333333332,56890.13333333335,3.200000000000002,509.2228242400411,17953.76926992921
1011,4.90255022049,52.3526496887,2,22188.510916866995,142285.00573064075,6.4023662840818245,399.13602191115024,11585.826418457978
1012,4.921077251433333,52.35872268676667,3,20008.55668504294,128054.76278427483,4.266666666666668,515.236775074489,18602.29007951596
1013,4.863778352735,52.37257766725,2,673.1666666666663,4305.066666666667,3.3124180273429182,429.9863092215863,13053.498803878363
1014,4.901246070865,52.3582363129,4,22045.976006957088,141372.78230721733,4.802366284081824,459.40950600659824,14441.862830400622
1016,4.88837623596,52.3680686951,1,5323.916666666666,34073.06666666667,6.400000000000004,399.2303723417057,11589.869997280648
1018,4.896049817403333,52.34494400023333,3,9493.90467014521,60969.05782027533,4.283835944437212,468.5578522781829,16810.731994426555
1019,4.91213798523,52.35729599,1,9811.056685042942,62790.76278427483,6.400000000000001,399.164443526204,11587.044508825638
1021,4.99323415756,52.3564453125,1,8389.113003478544,53829.59115360866,6.404732568163645,399.1592392809491,11586.821467434043
1022,4.96966981888,52.2975006104,1,8389.113003478544,53829.59115360866,6.404732568163645,398.7993016100505,11571.393688685475
1025,4.91102313995,52.3570213318,2,9186.187267925465,58930.86644606896,6.402366284081825,399.16276320080925,11586.97249422806
1027,4.85275506973,52.3532295227,1,5178.576576576576,33142.89009009009,6.400000000000004,399.1395683295383,11585.978411599715
1028,4.995929876966667,52.29784011843333,3,75826.66666666666,485290.6666666668,2.1333333333333337,443.1675685769253,14098.910142751582
1029,4.83397579193,52.3828773499,1,8389.113003478544,53829.59115360866,6.404732568163645,399.3210735546664,11593.756962241452
1030,4.847972631455,52.37674331665,2,5381.333333333332,34440.53333333334,3.200000000000001,440.0533478051827,13648.768248200244
1031,4.92604923248,52.3565597534,1,5604.658536585365,35869.81463414634,6.400000000000004,399.1599393868944,11586.851472369422
1033,4.82647418976,52.3545799255,1,8389.113003478544,53829.59115360866,6.404732568163645,399.1478282473792,11586.332415635668
1034,4.856292009355,52.3806400299,2,685.8209591417394,4444.454138507135,3.669191563812981,541.4681686476185,18144.943039152786
1035,4.98939990997,52.2938995361,1,9811.056685042942,62790.76278427483,6.400000000000001,398.7773550303989,11570.452896666317
1036,4.8485159874,52.369354248,1,9811.056685042942,62790.76278427483,6.400000000000001,399.2382428715306,11590.207294270887
1039,4.932821989060001,52.40329933165,2,27329.712673623755,175188.696973884,6.402366284081824,415.4136549072811,12569.792425083138
1040,4.89464187622,52.3395576477,1,8389.113003478544,53829.59115360866,6.404732568163645,399.05598169812777,11582.395950483346
1041,4.86170482635,52.3623847961,2,9980.640243902437,63876.09756097563,6.400000000000002,399.1955814251035,11588.378989161862
1042,4.85739517212,52.3750724792,1,5640.471354166665,36099.01666666667,6.400000000000004,399.2732592110336,11591.707924046976
1043,4.88246679306,52.3519821167,1,8389.113003478544,53829.59115360866,6.404732568163645,399.131939022498,11585.65143275643
1047,4.78165388107,52.347530365,1,8389.113003478544,53829.59115360866,6.404732568163645,399.1047163455352,11584.484703602431
1048,4.811063130693333,52.34308369956667,3,95448.78003675256,610872.1922352165,6.400000000000001,474.34904981150856,16827.676927300945
1049,4.91690683365,52.3529205322,1,5235.3916666666655,33506.506666666675,6.400000000000004,399.1376784465592,11585.897414628716
1051,4.97232818604,52.2925338745,1,5108.374999999999,32693.6,6.400000000000002,398.7690333590441,11570.09616524092
1052,4.87907314301,52.3327217102,1,9911.666666666664,63434.666666666686,6.400000000000004,399.0142151315666,11580.60579788629
1057,4.894012451175,52.37840843205,2,34683.708333333336,221975.7333333333,3.2000000000000006,502.423988611126,16414.728243470978
1059,4.89368009567,52.4028549194,1,5026.833333333332,32171.73333333334,6.400000000000004,399.4435668016283,11599.006021414936
1064,4.93221759796,52.3994750977,2,6565.583333333332,42825.600000000006,6.643868087428593,406.0262097359818,12110.084338399976
1065,4.9416809082,52.3602027893,1,1052.9976190476186,6793.851428571429,6.440805576361429,399.1822287315334,11587.80673441945
1066,4.78691792488,52.3581905365,2,5187.024166666665,33196.95466666667,3.2000000000000024,501.4936269418905,16817.55943540337
1069,4.873885154725,52.361661911,2,20293.466666666664,129878.1866666667,6.400000000000004,433.740794398022,13566.030457168104
1070,4.96166992188,52.3070983887,1,8389.113003478544,53829.59115360866,6.404732568163645,398.8578189106056,11573.902109414052
1071,4.87323522568,52.3489570618,1,5628.583333333332,36022.93333333334,6.400000000000004,399.1134398425051,11584.85858362188
1072,4.86341381073,52.3237228394,1,5583.208333333332,35732.53333333334,6.400000000000005,398.9592605262291,11578.250324481509
1073,4.82356500626,52.3822250366,1,9811.056685042942,124600.41990004534,12.699999999999998,399.3170764493852,11593.585672358264
1074,4.802787065505,52.3577957153,2,8389.113003478544,53829.59115360866,3.2023662840818226,421.4232081022042,13224.49566610278
1078,4.9824681282,52.3149757385,1,8389.113003478544,53829.59115360866,6.404732568163645,398.9058730103637,11575.961944226205
1080,4.87159109116,52.38510322575,2,14733.535256410254,94294.62564102566,6.400000000000004,406.29531900078825,11924.635184647428
1081,4.85866117477,52.3494796753,1,11202.26219512195,71694.47804878051,6.400000000000004,399.1166355422286,11584.995547507302
1082,4.90460777283,52.3518066406,1,5509.833333333332,35262.93333333334,6.400000000000004,399.130865835798,11585.605437694274
1083,4.87813186646,52.3841323853,1,581.3620490620488,3744.717113997114,6.440753824415502,399.3287643544131,11594.086538547605
1085,4.87856197357,52.4171943665,1,5217.583333333332,33392.53333333334,6.400000000000005,399.5315840234401,11602.777478326889
1088,4.91654396057,52.4040908813,1,5184.005208333333,33177.63333333334,6.400000000000004,399.45115017550216,11599.330969969824
1091,4.878640651705,52.3566093445,2,76076.94633681186,487031.72448694194,6.402366284081824,421.4198274348231,12642.034018793638
1092,4.86379480362,52.3605880737,2,19119.67889495141,122505.21285903503,6.4023662840818245,399.1845863304349,11587.90777409468
1093,4.8323395252250005,52.3500137329,2,9811.056685042942,62790.76278427483,3.2000000000000006,488.643848332379,15754.129674886924
1094,4.86811685562,52.3685455322,1,10334.42156862745,66140.2980392157,6.400000000000004,399.2332916039418,11589.995104476202
1095,4.85136246681,52.38008117675,2,9811.056685042942,62790.76278427483,3.2000000000000006,416.8005079035802,12482.122403146248
1098,4.92948818207,52.3707389832,1,5645.862903225804,36133.52258064517,6.400000000000004,399.2467213315719,11590.570642721596
