charger_id,longitude,latitude,site_id,total_duration,total_volume,avg_power
1004883195,4.85735177994,52.3591766357,572,5238.69658119658,33527.658119658125,6.400000000000004
1004883215,4.94498586655,52.3716049194,573,2037.916666666666,13042.666666666668,6.400000000000004
1004883225,4.93050289154,52.3788032532,574,0.0,0.0,0.0
1004883235,4.92262411118,52.4135017395,575,0.0,0.0,0.0
1004883245,4.98853588104,52.2977218628,576,8389.113003478544,53829.591153608664,6.404732568163645
1004883255,4.96822690964,52.3004570007,577,9811.056685042942,62790.76278427483,6.400000000000001
1004883265,4.92332220078,52.3432312012,578,8389.113003478544,53829.591153608664,6.404732568163645
1009467315,4.92332220078,52.3432312012,578,8389.113003478544,53829.591153608664,6.404732568163645
1004883285,4.89129781723,52.3490791321,579,9472.916666666664,60626.66666666668,6.400000000000002
1004883295,4.92337179184,52.3480186462,580,8389.113003478544,53829.591153608664,6.404732568163645
1004883305,4.98674631119,52.3010025024,581,8389.113003478544,53829.591153608664,6.404732568163645
1007982895,4.98671722412,52.3010025024,581,0.0,0.0,0.0
1004883335,4.88400411606,52.3467445374,582,0.0,0.0,0.0
1004883345,4.96377182007,52.3247299194,583,0.0,0.0,0.0
1004883365,4.87361383438,52.344871521,584,0.0,0.0,0.0
1004883415,4.87364339828,52.344871521,584,0.0,0.0,0.0
1009479505,4.87361383438,52.344871521,584,5602.83231707317,35858.1268292683,6.400000000000004
