time,temp,feelslike,humidity,dew,precip,snow,snowdepth,preciptype,windgust,windspeed,winddir,pressure,visibility,cloudcover,solarradiation,solarenergy,uvindex,conditions
2023/5/15 16:00,27.4,29.4,69.05,21.2,0,0,0,,12.6,14.2,218,1008,10,30,546.2,2,5,2
2023/5/15 17:00,27.1,29.4,73.95,22,0,0,0,,21.6,7.8,143,1008.2,25.8,81.9,378.3,1.4,4,2
2023/5/15 18:00,26.4,26.4,73.23,21.2,0,0,0,,15.5,16.5,206,1008,10,30,193.2,0.7,2,2
2023/5/15 19:00,25.5,25.5,79.28,21.6,0,0,0,,16.2,14.8,155,1009,10,30,39.4,0.1,0,2
2023/5/15 20:00,24.6,24.6,83.67,21.7,0,0,0,,21.6,3.8,127,1009.9,20.9,90,0,0,0,2
2023/5/15 21:00,24.9,24.9,84.2,22.1,0,0,0,,14.4,13.4,136,1010.4,10,30,0,0,0,2
2023/5/15 22:00,24.9,24.9,81.81,21.6,0,0,0,,14,13,133,1010.5,10,30,0,0,0,2
2023/5/15 23:00,23.5,23.5,89.16,21.7,0,0,0,,21.6,3.9,127,1011.3,10.2,80,0,0,0,2
2023/5/16 0:00,24.9,24.9,81.81,21.6,0,0,0,,17.6,11.7,139,1010.5,10,30,0,0,0,2
2023/5/16 1:00,23.5,23.5,91.86,22.1,0,0,0,,18,7.2,155.8,1010,0,96.2,0,0,0,1
2023/5/16 2:00,22.6,22.6,93.53,21.5,0,0,0,,21.6,3.7,153,1009.5,9.2,65.8,0,0,0,2
2023/5/16 3:00,23.9,23.9,86.86,21.6,0,0,0,,11.9,7.8,178,1009,10,30,0,0,0,2
2023/5/16 4:00,23.9,23.9,86.86,21.6,0,0,0,,10.1,8.3,140,1008.4,9.1,32,0,0,0,2
2023/5/16 5:00,21.4,21.4,95.64,20.7,0,0,0,,18,0.5,135,1009,7.6,81.9,0,0,0,2
2023/5/16 6:00,23.5,23.5,86.82,21.2,0,0,0,,12.2,6.7,117,1009,7.2,32,1.7,0,0,2
2023/5/16 7:00,24.5,24.5,83.92,21.6,0,0,0,,16.6,9.1,91,1009,7.6,15.9,83.7,0.3,1,0
2023/5/16 8:00,25.8,25.8,79.71,22,0,0,0,,10.8,10.3,94,1010,15.9,66.4,266.7,1,3,2
2023/5/16 9:00,26.4,26.4,73.03,21.2,0,0,0,,25.2,9.3,121,1010.4,10,30,454.7,1.6,5,2
2023/5/16 10:00,27.4,29.6,71.33,21.7,0,0,0,,26.3,11.3,235,1010.5,10,46.1,600.3,2.2,6,2
2023/5/16 11:00,28.5,32.1,72.41,23.1,0,0,0,,25.1,8.2,99,1010.3,28.9,88.1,684.4,2.5,7,2
2023/5/16 12:00,27.9,31,73.3,22.7,0,0,0,,31.3,17.6,188,1009.5,10,32,875.4,3.2,9,2
2023/5/16 13:00,27.1,29.8,79,23.1,0,0,0,,32,19.7,203,1009,10,68.8,799.9,2.9,8,2
2023/5/16 14:00,26.6,26.6,83.91,23.6,0,0,0,,21.6,7.7,122,1008.8,29,90,894.6,3.2,9,2
2023/5/16 15:00,27.4,30.6,80.03,23.6,0,0,0,,35.3,17.2,167,1007.5,10,68.8,729.1,2.6,7,2
2023/5/16 16:00,27.3,30.4,80.51,23.6,0,0,0,,34.2,19.5,146,1007,10,50,560.3,2,6,2
2023/5/16 17:00,26.6,26.6,83.26,23.6,0,0,0,,21.6,11.3,115,1007.3,30.5,91.9,382.8,1.4,4,1
2023/5/16 18:00,26.5,26.5,83.84,23.5,0,0,0,,30.6,14.2,152,1007.5,10,68.8,190.7,0.7,2,2
2023/5/16 19:00,26.4,26.4,84.87,23.6,0,0,0,,27.7,13.5,138,1008,10,68.8,37.5,0.1,0,2
2023/5/16 20:00,25.4,25.4,90.91,23.8,0,0,0,,21.6,7.8,116,1008.5,31.1,90,0,0,0,2
2023/5/16 21:00,26.8,29.4,80.24,23.2,0,0,0,,20.5,14,141,1009,10,72.9,0,0,0,2
2023/5/16 22:00,26.9,29.6,79.76,23.2,0,0,0,,19.4,16.1,130,1009,10,68.8,0,0,0,2
2023/5/16 23:00,25.7,25.7,90.49,24,0,0,0,,21.6,7.6,118,1009.8,31.1,91.9,0,0,0,1
2023/5/17 0:00,26.4,26.4,86.85,24.1,0,0,0,,18.4,13.6,138,1009,10,60.3,0,0,0,2
2023/5/17 1:00,25.9,25.9,89.79,24.1,0,0,0,,18.4,20.5,136,1009,10,50,0,0,0,2
2023/5/17 2:00,25.7,25.7,90.97,24.1,0,0,0,,18,5,133,1008.5,19.5,91.9,0,0,0,1
2023/5/17 3:00,26.4,26.4,84.87,23.6,0,0,0,,21.2,9.5,158,1008,10,68.8,0,0,0,2
2023/5/17 4:00,26.4,26.4,84.87,23.6,0,0,0,,19.8,13.1,156,1007.4,10,68.8,0,0,0,2
2023/5/17 5:00,25.4,25.4,91.98,24,0,0,0,,18,7.7,151,1007.8,31,91.9,0,0,0,1
2023/5/17 6:00,26.8,29.4,80.24,23.2,0,0,0,,18.7,14.4,135,1007.5,10,68.8,1.6,0,0,2
2023/5/17 7:00,26.9,29.8,82.06,23.6,0,0,0,,22.7,15.5,133,1007.4,9.4,68.8,75.9,0.3,1,2
2023/5/17 8:00,27.5,31.8,86.28,25,0,0,0,,18,7.9,135,1008.5,19.6,91.9,240.6,0.9,2,1
2023/5/17 9:00,27.4,31.3,84.76,24.6,0,0,0,,32.8,12.3,156,1008.4,9.6,68.8,382.8,1.4,4,2
2023/5/17 10:00,27.8,32.3,85.09,25.1,0,0,0,,32.8,16,139,1008.4,9.2,72.9,548.5,2,5,2
2023/5/17 11:00,28.2,34,87.79,26,0.012,0,0,['rain'],18,7.6,139,1008.6,15.5,90,569.5,2.1,6,6
2023/5/17 12:00,26.6,26.6,86.64,24.2,0,0,0,,38.2,18.1,152,1007.5,6.6,40.6,605,2.2,6,2
2023/5/17 13:00,28.4,33.6,82.52,25.2,0,0,0,,38.2,23.5,177,1007.4,10,50,590.5,2.1,6,2
2023/5/17 14:00,28.6,34.2,82.53,25.4,0.54,0,0,['rain'],18,4.7,197,1007,28.3,91.9,703.6,2.5,7,5
2023/5/17 15:00,29.7,37.1,80.61,26.1,0,0,0,,39.2,24.8,176,1005.5,10,40.6,688.7,2.5,7,2
2023/5/17 16:00,30.2,37.2,76.7,25.6,0,0,0,,40.3,24.8,180,1005.4,10,40.6,537.6,1.9,5,2
2023/5/17 17:00,30.1,37.1,77.48,25.7,0.008,0,0,['rain'],36,11.4,210,1005.3,28.5,83.9,351.8,1.3,4,6
2023/5/17 18:00,28.4,34,85.08,25.6,0,0,0,,38.5,22.3,175,1004.5,10,50,158.8,0.6,2,2
2023/5/17 19:00,28.4,34,85.08,25.6,0,0,0,,35.3,19.5,178,1005.4,10,40.6,34.5,0.1,0,2
2023/5/17 20:00,28.3,33.7,83.97,25.4,0,0,0,,36,7.8,200,1006.5,25.4,90,0,0,0,2
2023/5/17 21:00,28.4,34,85.08,25.6,0,0,0,,29.9,20.6,185,1007,10,40.6,0,0,0,2
2023/5/17 22:00,27.9,33,87.45,25.6,0,0,0,,27.7,19.3,186,1007.4,10,68.8,0,0,0,2
2023/5/17 23:00,28.1,33.4,87.01,25.7,0,0,0,,24.5,11.5,213,1008.1,18.9,90,0,0,0,2
2023/5/18 0:00,27.9,33,87.45,25.6,0,0,0,,22,18.6,186,1007,10,68.8,0,0,0,2
2023/5/18 1:00,27.9,33,87.45,25.6,0,0,0,,20.2,15.9,186,1006.4,10,50,0,0,0,2
2023/5/18 2:00,26.1,26.1,94.99,25.2,0,0,0,,36,4.2,156,1006.2,19.4,90,0,0,0,2
2023/5/18 3:00,27.5,32.1,89.65,25.6,0,0,0,,15.1,12.7,190,1005.9,9.9,50,0,0,0,2
2023/5/18 4:00,27.5,32.1,89.65,25.6,0,0,0,,13.7,13.3,193,1005.5,9.8,50,0,0,0,2
2023/5/18 5:00,25.8,25.8,95.11,24.9,0,0,0,,21.6,0.8,213,1006.1,14.5,90,0,0,0,2
2023/5/18 6:00,27.4,31.8,89.65,25.5,0,0,0,,12.6,12.5,181,1006.4,7.3,50,1.3,0,0,2
2023/5/18 7:00,27.4,31.9,90.19,25.6,0,0,0,,16.2,11,132,1006.5,7.8,32,65.1,0.2,1,2
2023/5/18 8:00,29.1,36.1,83.99,26.2,1.535,0,0,['rain'],21.6,3.9,125,1007.5,17.8,27.4,247.7,0.9,2,6
2023/5/18 9:00,29.7,36.4,78.8,25.6,0,0,0,,20.2,14.6,126,1007.5,9.4,32,311.7,1.1,3,2
2023/5/18 10:00,29.4,36.4,82.56,26.1,0,0,0,,29.9,14.4,69,1008,9.6,68.8,583.5,2.1,6,2
2023/5/18 11:00,32.3,42,71.41,26.5,0,0,0,,21.6,8.6,266,1007.9,20.2,90,657.7,2.4,7,2
2023/5/18 12:00,30.3,38.8,80.89,26.6,0,0,0,,32.8,19.7,193,1008,9.7,40.6,816.5,2.9,8,2
2023/5/18 13:00,30.4,39,80.42,26.6,0,0,0,,33.8,21.6,198,1007,9.9,50,773.3,2.8,8,2
2023/5/18 14:00,33.2,44.3,70.68,27.1,0,0,0,,25.2,11.8,221,1005.9,20.9,40,836.4,3,8,2
2023/5/18 15:00,31.4,38.7,70.23,25.3,0,0,0,,34.2,19.5,189,1005,10,30,630.1,2.3,6,2
2023/5/18 16:00,30.8,38.5,74.62,25.8,0,0,0,,29.9,23.5,190,1004.4,10,30,552.9,2,6,2
2023/5/18 17:00,32.4,40.6,67.11,25.6,0,0,0,,25.2,11.3,200,1004.4,21,10,432.7,1.6,4,0
2023/5/18 18:00,29.8,36.1,76.38,25.2,0,0,0,,26.3,21.2,178,1004.4,10,30,212.5,0.8,2,2
2023/5/18 19:00,28.9,34.6,80.44,25.2,0,0,0,,22,17.6,178,1005,10,30,36.5,0.1,0,2
2023/5/18 20:00,28.6,34.3,82.65,25.4,0,0,0,,25.2,4.3,179,1005.9,16.5,30,0,0,0,2
2023/5/18 21:00,28.5,34.2,84.57,25.6,0,0,0,,11.2,14.8,177,1006.4,10,33.9,0,0,0,2
2023/5/18 22:00,28.5,34.2,84.57,25.6,0,0,0,,9.4,14.6,185,1007,9.1,32,0,0,0,2
2023/5/18 23:00,27,30.8,91.22,25.4,0,0,0,,7.6,1.2,164,1007.1,9.9,36.3,0,0,0,2
2023/5/19 0:00,26.6,26.6,93.7,25.5,0,0,0,,7.6,4.7,146.3,1008,0,57.2,0,0,0,2
2023/5/19 1:00,26.2,26.2,95.94,25.5,0,0,0,,7.6,1.4,99.3,1007,0,86.9,0,0,0,2
2023/5/19 2:00,25.9,25.9,94.72,25,0,0,0,,21.6,0.6,195,1007.2,12.5,84.2,0,0,0,2
2023/5/19 3:00,27.5,32.1,89.65,25.6,0,0,0,,17.3,8.9,134,1006.4,8.6,40.6,0,0,0,2
2023/5/19 4:00,27.5,32.1,89.65,25.6,0,0,0,,21.2,9.6,129,1006.4,8.6,40.6,0,0,0,2
2023/5/19 5:00,26.4,26.4,93.93,25.4,0,0,0,,21.6,3.7,145,1007,12.1,91.9,0,0,0,1
2023/5/19 6:00,27.4,31,83.12,24.3,0,0,0,,17.6,7.9,92,1007,9.2,72.9,1.2,0,0,2
2023/5/19 7:00,28.4,33.1,80.44,24.7,0,0,0,,17.6,4.4,170,1007,9.3,60.3,53.5,0.2,1,2
2023/5/19 8:00,28.8,35.4,85.35,26.1,0,0,0,,10.8,7.4,119,1008.3,13.9,81.9,197.1,0.7,2,2
2023/5/19 9:00,29.8,36.8,78.62,25.7,0,0,0,,19.1,9.3,132,1008.4,9.8,40.6,362.9,1.3,4,2
2023/5/19 10:00,29.4,35.4,78.28,25.2,0,0,0,,25.9,6.7,213,1009,9.9,50,503.9,1.8,5,2
2023/5/19 11:00,31.7,40.5,73.13,26.3,0,0,0,,14.4,7.3,122,1008.7,22.3,81.9,633.7,2.3,6,2
2023/5/19 12:00,30.4,37.2,74.36,25.3,0,0,0,,27,18,193,1008,9.9,40.6,634.6,2.3,6,2
2023/5/19 13:00,30.9,39.3,75.89,26.2,0,0,0,,30.2,18.7,189,1007.5,9.9,40.6,753,2.7,8,2
2023/5/19 14:00,33.3,41.6,63.59,25.4,0,0,0,,21.6,14.5,222,1007,22.1,58.1,723.4,2.6,7,2
2023/5/19 15:00,31.8,40,70.13,25.7,0,0,0,,28.1,16.8,183,1006,10,38.5,771.5,2.8,8,2
2023/5/19 16:00,31.3,38.5,70.64,25.3,0,0,0,,28.1,18.5,179,1005.4,10,30,600.1,2.2,6,2
2023/5/19 17:00,32.7,39.6,62.56,24.6,0,0,0,,21.6,7.7,218,1005.4,21.6,40,359.9,1.3,4,2
2023/5/19 18:00,30.8,36.6,68.36,24.3,0,0,0,,22,14.8,183,1005.4,9.9,30,169.8,0.6,2,2
2023/5/19 19:00,29.4,35.9,80.29,25.6,0,0,0,,16.6,11.7,120,1006,9.8,30,39.6,0.1,0,2
2023/5/19 20:00,28.6,34.8,86.4,26.1,0,0,0,,21.6,4.9,115,1006.9,16.3,76.1,0,0,0,2
2023/5/19 21:00,28.9,34.1,78.42,24.8,0,0,0,,14.4,9.1,158,1007.4,9.8,30,0,0,0,2
2023/5/19 22:00,28.9,34.6,80.44,25.2,0,0,0,,14,11,147,1008,9.9,30,0,0,0,2
2023/5/19 23:00,27.7,32.7,89.46,25.8,0,0,0,,21.6,8,114,1009,11.3,57.7,0,0,0,2
2023/5/20 0:00,28.5,34.2,84.57,25.6,0,0,0,,14,7.9,173,1008.5,9.9,30,0,0,0,2
2023/5/20 1:00,28,33.2,86.93,25.6,0,0,0,,13.7,14.4,157,1008,9.9,33.9,0,0,0,2
2023/5/20 2:00,27.4,31.7,88.75,25.4,0,0,0,,21.6,4.5,115,1007.8,7.6,81.9,0,0,0,2
2023/5/20 3:00,28,33.2,86.93,25.6,0,0,0,,14.4,11.9,179,1007,9,17.9,0,0,0,0
2023/5/20 4:00,28,32.8,84.53,25.2,0,0,0,,14,8,165,1007,9.4,26.4,0,0,0,2
2023/5/20 5:00,26.6,26.6,94.35,25.6,0,0,0,,14.4,0.7,98,1007.8,7.7,90,0,0,0,2
2023/5/20 6:00,27.9,33.5,89.45,26.1,0,0,0,,15.1,10.4,154,1007.4,8.9,32,1.6,0,0,2
2023/5/20 7:00,28.9,35.2,82.8,25.7,0,0,0,,17.6,10.8,122,1008,9.6,40.6,75.2,0.3,1,2
2023/5/20 8:00,29.6,37.1,82.42,26.3,0,0,0,,14.4,7.7,116,1008.6,16.9,90,223.9,0.8,2,2
2023/5/20 9:00,29.9,37,78.16,25.7,0,0,0,,20.2,11,178,1008.4,9.9,40.6,355,1.3,4,2
2023/5/20 10:00,30.5,37.9,75.82,25.7,0,0,0,,23,15.7,196,1009,10,40.6,511.6,1.8,5,2
2023/5/20 11:00,31.5,40.1,72.93,26.1,0,0,0,,18,13.9,101,1009.2,22.2,65.8,402.1,1.4,4,2
2023/5/20 12:00,31.4,40,74.07,26.2,0,0,0,,27,17.4,198,1008.5,10,40.6,622.4,2.2,6,2
2023/5/20 13:00,31.4,40,74.07,26.2,0,0,0,,29.2,19.9,188,1008.4,10,40.6,645,2.3,6,2
2023/5/20 14:00,32.6,42.4,70.88,26.6,0,0,0,,28.8,11.1,154,1007.6,24.6,65.8,748.5,2.7,7,2
2023/5/20 15:00,31.4,40,74.07,26.2,0,0,0,,32,23.7,189,1006.5,10,40.6,677.6,2.4,7,2
2023/5/20 16:00,31.4,39.4,72.22,25.8,0,0,0,,33.5,23.5,180,1006.4,10,40.6,594.6,2.1,6,2
2023/5/20 17:00,32.2,39.7,66.71,25.2,0,0,0,,28.8,11.2,190,1006.1,24.3,43.6,359.2,1.3,4,2
2023/5/20 18:00,29.9,37.6,80.37,26.2,0,0,0,,31.7,18.9,185,1006.4,10,50,185.7,0.7,2,2
2023/5/20 19:00,29.5,36.8,82.57,26.2,0,0,0,,25.9,19.3,179,1007,10,50,37.6,0.1,0,2
2023/5/20 20:00,28.9,34.9,82.48,25.6,0,0,0,,28.8,4.6,125,1008.1,24.4,57.7,0,0,0,2
2023/5/20 21:00,29.4,37.1,85.18,26.6,0,0,0,,21.6,16.1,174,1008.4,10,50,0,0,0,2
2023/5/20 22:00,29.4,37.1,85.18,26.6,0,0,0,,22,16.1,183,1009,10,46.1,0,0,0,2
2023/5/20 23:00,28.1,34,88.92,26.1,0,0,0,,28.8,4.5,142,1010,23.4,81.9,0,0,0,2
2023/5/21 0:00,29.4,36,80.99,25.8,0,0,0,,24.8,17.8,175,1010,10,50,0,0,0,2
2023/5/21 1:00,28.9,35.6,85.36,26.2,0,0,0,,25.6,18.6,180,1009.4,10,50,0,0,0,2
2023/5/21 2:00,27,31,91.94,25.6,0.006,0,0,['rain'],28.8,4,208,1009.1,22.5,90,0,0,0,6
2023/5/21 3:00,28.9,35.6,85.36,26.2,0,0,0,,22.3,16.3,185,1008.4,10,40.6,0,0,0,2
2023/5/21 4:00,28.9,35.6,85.36,26.2,0,0,0,,20.2,15.5,180,1008,10,68.8,0,0,0,2
2023/5/21 5:00,26.6,26.6,94.28,25.6,0,0,0,,18,1.1,182,1008.5,24.4,81.9,0,0,0,2
2023/5/21 6:00,28.9,34.7,80.93,25.3,0,0,0,,17.6,17.4,181,1008.4,10,68.8,1.8,0,0,2
2023/5/21 7:00,28.9,35.2,83.23,25.8,0,0,0,,20.9,13.6,184,1008.9,10,50,73.3,0.3,1,2
2023/5/21 8:00,29.9,36.8,78.42,25.7,0,0,0,,18,4.3,235,1009.5,24.5,57.7,222.5,0.8,2,2
2023/5/21 9:00,30.4,37.8,76.47,25.8,0,0,0,,26.3,16.3,180,1009.4,10,50,408.7,1.5,4,2
2023/5/21 10:00,31.3,39.8,74.5,26.2,0,0,0,,26.6,18.6,184,1009.4,10,50,467.6,1.7,5,2
2023/5/21 11:00,32.1,39.7,66.83,25.2,0,0,0,,21.6,11.1,201,1009.7,24.5,74.2,708.2,2.5,7,2
2023/5/21 12:00,30.5,39.2,79.75,26.6,0,0,0,,33.1,22,189,1009.4,10,50,778.5,2.8,8,2
2023/5/21 13:00,30.5,39.2,79.75,26.6,0,0,0,,36.7,22.1,185,1008.5,10,50,899.1,3.2,9,2
2023/5/21 14:00,32.7,40.9,65.63,25.4,0.049,0,0,['rain'],32.4,15.1,217,1008.6,25.9,81.9,855.8,3.1,9,6
2023/5/21 15:00,30.9,39.3,75.89,26.2,0,0,0,,40.3,23.1,181,1007.5,10,38.5,719.5,2.6,7,2
2023/5/21 16:00,30.9,39.3,75.89,26.2,0,0,0,,40.3,21.2,195,1007.4,10,38.5,592.7,2.1,6,2
2023/5/21 17:00,31.6,39.2,69.71,25.4,0,0,0,,32.4,14.5,219,1007,26.7,46.1,387.5,1.4,4,2
2023/5/21 18:00,29.9,37.5,79.88,26.1,0,0,0,,36.4,22.5,183,1006.5,10,38.5,211.3,0.8,2,2
2023/5/21 19:00,29.5,36.6,82.08,26.1,0,0,0,,31,19.5,182,1007,10,30,46.3,0.2,0,2
2023/5/21 20:00,29.1,35.3,81,25.5,0,0,0,,32.4,7.6,229,1008,25.1,50,0,0,0,2
2023/5/21 21:00,29.4,36,80.99,25.8,0,0,0,,25.6,17,182,1008.4,10,32,0,0,0,2
2023/5/21 22:00,28.9,35.1,82.51,25.7,0,0,0,,24.5,19.7,182,1008.5,10,33.9,0,0,0,2
2023/5/21 23:00,27.7,32.2,85.49,25.1,0,0,0,,32.4,1.3,188,1009.1,28.5,65.8,0,0,0,2
2023/5/22 0:00,28.9,35.1,82.73,25.7,0,0,0,,27,16.7,177,1008.4,10,40.6,0,0,0,2
2023/5/22 1:00,28.5,33.8,82.46,25.2,0,0,0,,27.7,19.5,186,1008,10,40.6,0,0,0,2
2023/5/22 2:00,28.6,33.8,80.16,24.9,0,0,0,,32.4,11.3,228,1007.8,28.4,65.8,0,0,0,2
2023/5/22 3:00,28.5,34.1,84.06,25.5,0,0,0,,28.1,17.8,200,1007.4,10,40.6,0,0,0,2
2023/5/22 4:00,28.5,33.8,82.46,25.2,0,0,0,,28.4,16.5,196,1007.4,10,38.5,0,0,0,2
2023/5/22 5:00,27.7,32.2,86.11,25.2,0,0,0,,28.8,1.3,219,1008.1,28.9,51.9,0,0,0,2
2023/5/22 6:00,28.5,34.2,84.57,25.6,0,0,0,,27.7,14.4,200,1008,10,33.9,2.2,0,0,2
2023/5/22 7:00,28.9,34.6,80.24,25.2,0,0,0,,29.5,14,191,1008.4,10,30,85.4,0.3,1,2
2023/5/22 8:00,30,36.6,76.28,25.4,0,0,0,,28.8,4.7,237,1009,26.6,88.1,249,0.9,2,2
2023/5/22 9:00,29.9,36.4,76.4,25.3,0,0,0,,35.6,17.6,193,1008.5,10,30,469.4,1.7,5,2
2023/5/22 10:00,30.9,38.1,71.96,25.3,0,0,0,,34.9,19.1,188,1008.4,10,30,639.2,2.3,6,2
2023/5/22 11:00,33,41.5,65.17,25.6,0,0,0,,28.8,11.3,264,1008.2,27.5,90,693.8,2.5,7,2
2023/5/22 12:00,31.4,39.4,72.22,25.8,0,0,0,,31.7,18.4,193,1008,10,33.9,800.4,2.9,8,2
2023/5/22 13:00,31.9,40.2,70.09,25.8,0,0,0,,31.7,23.7,184,1007.5,10,33.9,768.5,2.8,8,2
2023/5/22 14:00,33.3,42.3,65.22,25.9,0,0,0,,28.8,11.8,212,1006.7,24,90,811.3,2.9,8,2
2023/5/22 15:00,31.4,39.4,72.22,25.8,0,0,0,,29.9,19.5,185,1006.4,10,60.3,708.8,2.6,7,2
2023/5/22 16:00,31.3,39.8,74.5,26.2,0,0,0,,29.5,22,185,1006.4,10,41.5,483,1.7,5,2
2023/5/22 17:00,31.5,39.4,70.95,25.6,0,0,0,,28.8,11.2,237,1005.9,24.9,90,333.6,1.2,3,2
2023/5/22 18:00,29.9,36.5,76.2,25.3,0,0,0,,24.5,22.6,185,1006,10,32,170,0.6,2,2
2023/5/22 19:00,29.4,36,80.78,25.7,0,0,0,,22,20.8,177,1006,10,32,42.2,0.2,0,2
2023/5/22 20:00,28.9,34.7,81.61,25.4,0,0,0,,28.8,4.5,235,1007,24.2,90,0,0,0,2
2023/5/22 21:00,29.4,36.4,82.56,26.1,0,0,0,,15.8,18.2,180,1007.4,10,30,0,0,0,2
2023/5/22 22:00,29.4,36.4,82.56,26.1,0,0,0,,12.2,19.5,181,1008,10,32,0,0,0,2
2023/5/22 23:00,27.7,32.3,87.49,25.4,0,0,0,,28.8,1.2,201,1008.9,25.9,81.9,0,0,0,2
2023/5/23 0:00,28.5,34.2,84.8,25.7,0,0,0,,10.1,17.6,186,1007.5,10,58.3,0,0,0,2
2023/5/23 1:00,28.5,34.7,86.97,26.1,0,0,0,,13,18,190,1008,10,58.3,0,0,0,2
2023/5/23 2:00,26.8,30.3,90.77,25.2,0,0,0,,25.2,1.2,211,1007.6,24,90,0,0,0,2
2023/5/23 3:00,28.5,34.7,86.97,26.1,0,0,0,,16.6,17.2,200,1007.4,10,58.3,0,0,0,2
2023/5/23 4:00,27.5,31.6,84.7,24.7,0,0,0,,18.4,19.1,293,1007.9,6.2,58.3,0,0,0,2
2023/5/23 5:00,26.9,30.7,92.06,25.5,0.973,0,0,['rain'],46.8,4.5,335,1008.3,10.6,88.1,0,0,0,6
2023/5/23 6:00,27.1,30.4,84.43,24.3,0,0,0,,23.8,14.8,84,1007.4,10,68.8,1,0,0,2
2023/5/23 7:00,26.1,26.1,91.62,24.6,0,0,0,,24.5,22.4,357,1008.4,6.1,72.9,36.4,0.1,0,2
2023/5/23 8:00,25.2,25.2,94.29,24.2,21.971,0,0,['rain'],46.8,4.5,344,1009.5,10.9,91.9,102.8,0.4,1,5
2023/5/23 9:00,26,26,86.51,23.6,0,0,0,,33.1,20,40,1009.9,10,77.6,241.1,0.9,2,2
2023/5/23 10:00,26.6,26.6,84.15,23.7,0,0,0,,33.1,15.9,28,1010,10,44.7,448.1,1.6,4,2
2023/5/23 11:00,26.7,29.6,86.21,24.2,0,0,0,,46.8,4.3,164,1009.8,25.9,91.9,594.9,2.1,6,1
2023/5/23 12:00,28.7,32.9,73.89,23.6,0,0,0,,27,8.2,354,1009.5,9.6,54.1,665.1,2.4,7,2
2023/5/23 13:00,28.4,32.2,75.29,23.6,0,0,0,,27,9.6,324,1008.9,9.8,68.8,709,2.6,7,2
2023/5/23 14:00,27.3,30.8,82.19,24,0.028,0,0,['rain'],46.8,11,116,1008.3,23.7,91.9,641.7,2.3,6,5
2023/5/23 15:00,28.4,32.7,77.25,24.1,0,0,0,,29.9,15.6,53,1007.4,10,68.8,433.8,1.6,4,2
2023/5/23 16:00,28.4,32.8,77.73,24.2,0,0,0,,32.8,21.6,105,1006.5,10,68.8,319.2,1.1,3,2
2023/5/23 17:00,25.4,25.4,90.06,23.7,0,0,0,,36,11.5,108,1007.7,20.3,91.9,199.5,0.7,2,1
2023/5/23 18:00,27.1,30.1,82.07,23.7,0,0,0,,35.6,25.6,108,1007.4,10,68.8,110.4,0.4,1,2
2023/5/23 19:00,26.9,29.6,79.76,23.2,0,0,0,,35.6,26.5,104,1008.4,10,68.8,22.9,0.1,0,2
2023/5/23 20:00,24,24,95.34,23.2,0,0,0,,32.4,14.6,108,1009.8,19.1,91.9,0,0,0,1
2023/5/23 21:00,26.1,26.1,84.09,23.2,0,0,0,,37.4,26,109,1008.4,9.7,68.8,0,0,0,2
2023/5/23 22:00,26.1,26.1,81.73,22.7,0,0,0,,39.2,26.6,105,1009.9,9.7,50,0,0,0,2
2023/5/23 23:00,24.2,24.2,89.83,22.4,0,0,0,,36,14.6,105,1011.3,16.1,91.9,0,0,0,1
2023/5/24 0:00,26.1,26.1,81.73,22.7,0,0,0,,41.4,23,105,1010,9.7,50,0,0,0,2
2023/5/24 1:00,25.6,25.6,84.04,22.7,0,0,0,,41.4,24.5,105,1009.4,9.7,50,0,0,0,2
2023/5/24 2:00,23.9,23.9,91.37,22.4,0,0,0,,36,14.5,115,1009.7,19.3,91.9,0,0,0,1
2023/5/24 3:00,25.2,25.2,83.99,22.3,0,0,0,,35.3,26,109,1008.4,9.7,50,0,0,0,2
2023/5/24 4:00,25.1,25.1,84.51,22.3,0,0,0,,35.3,24.5,105,1008.4,9.8,50,0,0,0,2
2023/5/24 5:00,23.6,23.6,89.19,21.7,0,0,0,,36,10.7,114,1009.6,22.4,91.9,0,0,0,1
2023/5/24 6:00,25.1,25.1,84.51,22.3,0,0,0,,34.6,23.7,100,1009,9.1,68.8,1.1,0,0,2
2023/5/24 7:00,25.1,25.1,84.51,22.3,0,0,0,,34.2,19.4,76,1010,9.8,68.8,47.2,0.2,0,2
2023/5/24 8:00,24.2,24.2,86.07,21.7,0.31,0,0,['rain'],33.2,7.7,89,1011.2,16.7,91.9,136.7,0.5,1,5
2023/5/24 9:00,25.1,25.1,83.98,22.2,0,0,0,,36.4,17.1,98,1011,7.4,68.8,196.2,0.7,2,2
2023/5/24 10:00,26,26,82.16,22.7,0,0,0,,34.6,24.3,93,1010.4,9.8,72.9,279.4,1,3,2
2023/5/24 11:00,26.6,26.6,81.24,23.1,0,0,0,,32.4,7.8,138,1011.2,19.3,91.9,336.4,1.2,3,1
2023/5/24 12:00,27.7,30.6,73.73,22.6,0,0,0,,33.1,18.6,105,1011,9.7,54.1,509.6,1.8,5,2
2023/5/24 13:00,28.3,31.8,73.81,23.2,0,0,0,,32.8,17.1,148,1010,9.9,50,470.3,1.7,5,2
2023/5/24 14:00,28.1,32.3,78.95,24.1,0.033,0,0,['rain'],32.4,10.9,108,1010,22.3,91.9,539.9,1.9,5,5
2023/5/24 15:00,27.8,31.3,77.37,23.5,0,0,0,,24.8,11.8,190,1010,9.8,68.8,211,0.8,2,2
